pcap,window_start,src,flows_total,pkts_out,pkts_in,bytes_out,bytes_in,tcp_flows,udp_flows,unique_dst_ports,unique_dst_ips,mean_flow_duration,p95_flow_duration,mean_packets_per_flow,p95_packets_per_flow,syn_count,rst_count,entropy_dst_port,entropy_dst_ip,rst_per_syn,label
benign.pcap,1769177901.0,178.215.158.212,1,18,19,3362,2213,0,1,1,1,295.8917188644409,295.8917188644409,37.0,37.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177901.0,192.168.1.130,1,19,19,5801,5004,0,1,1,1,298.378839969635,298.378839969635,38.0,38.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177901.0,192.168.1.135,2,122,125,30740,9255,1,1,2,2,295.80410647392273,297.55421631336213,123.5,201.35,0,0,1.0,1.0,0.0,0
benign.pcap,1769177907.0,178.219.168.121,1,19,19,2177,2530,0,1,1,1,298.75604581832886,298.75604581832886,38.0,38.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177907.0,192.168.1.135,1,19,19,2637,2175,0,1,1,1,296.36685395240784,296.36685395240784,38.0,38.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177913.0,162.159.200.1,1,1,1,90,90,0,1,1,1,0.023414134979248047,0.023414134979248047,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177913.0,192.168.1.1,1,2,2,427,184,0,1,1,1,0.5516729354858398,0.5516729354858398,4.0,4.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177913.0,192.168.1.135,4,38,31,10179,10104,2,2,3,4,74.2230241894722,250.4935301899909,17.25,35.349999999999994,2,1,1.5,2.0,0.3333333333333333,0
benign.pcap,1769177916.0,185.26.182.94,1,3,2,234,126,1,0,1,1,19.99616003036499,19.99616003036499,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177916.0,192.168.1.1,1,1,1,215,92,0,1,1,1,0.0007138252258300781,0.0007138252258300781,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177916.0,192.168.1.135,2,16,17,7145,7966,2,0,1,2,5.068316459655762,8.595117259025573,16.5,26.849999999999998,2,0,-0.0,1.0,0.0,0
benign.pcap,1769177919.0,192.168.1.1,2,4,0,344,0,0,2,2,1,4.095564484596252,4.0959096312522885,2.0,2.0,0,0,1.0,-0.0,0.0,0
benign.pcap,1769177922.0,192.168.1.1,1,220,0,106060,0,0,1,1,1,270.1878619194031,270.1878619194031,220.0,220.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177922.0,192.168.1.135,2,3,4,221,319,2,0,2,2,4.514208555221558,8.543387532234192,3.5,4.85,0,0,1.0,1.0,0.0,0
benign.pcap,1769177928.0,192.168.1.1,1,1,1,142,94,0,1,1,1,0.07264399528503418,0.07264399528503418,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177931.0,192.168.1.1,1,1,0,59,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177937.0,192.168.1.1,1,1,0,258,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177937.0,192.168.1.135,1,1,1,60,78,1,0,1,1,0.024598121643066406,0.024598121643066406,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177946.0,116.202.233.126,1,3,2,241,161,1,0,1,1,8.998512029647827,8.998512029647827,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177949.0,192.168.1.135,1,4,0,848,0,0,1,1,1,3.0429880619049072,3.0429880619049072,4.0,4.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177949.0,192.168.1.77,1,6,6,1301,2103,1,0,1,1,0.1433699131011963,0.1433699131011963,12.0,12.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769177952.0,116.202.233.126,1,3,2,241,161,1,0,1,1,8.807270050048828,8.807270050048828,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177961.0,142.250.74.142,1,12,14,4763,10817,0,1,1,1,0.14837884902954102,0.14837884902954102,26.0,26.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177967.0,192.168.1.135,1,1,1,60,78,1,0,1,1,0.037513017654418945,0.037513017654418945,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177970.0,192.168.1.135,1,3,4,327,307,1,0,1,1,18.794872045516968,18.794872045516968,7.0,7.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177973.0,142.250.185.131,1,0,3,0,222,1,0,1,1,6.023497104644775,6.023497104644775,3.0,3.0,3,0,-0.0,-0.0,0.0,0
benign.pcap,1769177973.0,162.159.200.123,1,1,1,90,90,0,1,1,1,0.02309584617614746,0.02309584617614746,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177973.0,192.168.1.1,2,3,3,364,219,0,2,2,1,0.3091404438018799,0.5245540142059326,3.0,3.9,0,0,1.0,-0.0,0.0,0
benign.pcap,1769177976.0,192.168.1.135,1,2,3,161,241,1,0,1,1,8.98996901512146,8.98996901512146,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177979.0,185.26.182.94,1,1,1,54,60,1,0,1,1,0.06362009048461914,0.06362009048461914,2.0,2.0,0,1,-0.0,-0.0,1.0,0
benign.pcap,1769177982.0,192.168.1.135,1,1,1,60,78,1,0,1,1,0.0249178409576416,0.0249178409576416,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177988.0,142.250.185.131,1,0,3,0,222,1,0,1,1,6.0278661251068115,6.0278661251068115,3.0,3.0,3,0,-0.0,-0.0,0.0,0
benign.pcap,1769177988.0,162.159.61.5,1,10,10,5376,5434,0,1,1,1,0.08178901672363281,0.08178901672363281,20.0,20.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769177988.0,192.168.1.1,5,5,5,845,419,0,5,5,1,0.07017793655395507,0.07255215644836426,2.0,2.0,0,0,2.321928094887362,-0.0,0.0,0
benign.pcap,1769177988.0,192.168.1.135,3,18,15,4105,1867,3,0,2,3,11.202046712239584,29.93312311172485,11.0,17.799999999999997,6,2,0.9182958340544896,1.584962500721156,0.2857142857142857,0
benign.pcap,1769177991.0,192.168.1.1,1,1,0,59,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178000.0,116.202.233.126,1,3,2,241,161,1,0,1,1,8.998691082000732,8.998691082000732,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178003.0,142.250.185.131,1,0,3,0,222,1,0,1,1,6.023482799530029,6.023482799530029,3.0,3.0,3,0,-0.0,-0.0,0.0,0
benign.pcap,1769178006.0,116.202.233.126,1,3,2,241,161,1,0,1,1,8.99185299873352,8.99185299873352,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178009.0,192.168.1.135,1,12,10,2016,7746,1,0,1,1,0.32910585403442383,0.32910585403442383,22.0,22.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178009.0,192.168.1.77,1,3,5,234,294,1,0,1,1,0.29596900939941406,0.29596900939941406,8.0,8.0,0,3,-0.0,-0.0,3.0,0
benign.pcap,1769178012.0,192.168.1.135,1,1,1,60,78,1,0,1,1,0.037368059158325195,0.037368059158325195,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178021.0,142.250.74.142,1,2,10,164,11747,0,1,1,1,4.0910539627075195,4.0910539627075195,12.0,12.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178021.0,162.159.61.5,1,12,13,6117,5689,0,1,1,1,0.5202200412750244,0.5202200412750244,25.0,25.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178021.0,192.168.1.135,1,7,8,2896,924,1,0,1,1,30.217880964279175,30.217880964279175,15.0,15.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178027.0,142.250.74.142,2,18,19,7618,13464,1,1,2,1,0.16237056255340576,0.18279021978378296,18.5,23.45,2,0,1.0,-0.0,0.0,0
benign.pcap,1769178027.0,192.168.1.135,2,3,2,192,144,2,0,1,2,0.15452659130096436,0.27126523256301877,2.5,2.95,0,0,-0.0,1.0,0.0,0
benign.pcap,1769178030.0,192.168.1.135,1,2,3,161,241,1,0,1,1,8.990025997161865,8.990025997161865,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178033.0,162.159.200.123,1,0,1,0,90,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178033.0,17.57.146.135,1,65,59,21261,39436,1,0,1,1,60.13735103607178,60.13735103607178,124.0,124.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178033.0,192.168.1.1,1,1,1,158,78,0,1,1,1,0.34186410903930664,0.34186410903930664,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178033.0,192.168.1.135,1,1,2,101,163,1,0,1,1,0.023576021194458008,0.023576021194458008,3.0,3.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178033.0,192.168.1.63,1,37,0,8755,0,0,1,1,1,71.56220197677612,71.56220197677612,37.0,37.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178036.0,104.20.45.111,1,12,13,9870,3816,1,0,1,1,30.388629913330078,30.388629913330078,25.0,25.0,2,1,-0.0,-0.0,0.3333333333333333,0
benign.pcap,1769178036.0,151.101.67.6,2,43,44,38783,4988,2,0,2,1,1.0866353511810303,1.410400938987732,43.5,56.55,4,0,1.0,-0.0,0.0,0
benign.pcap,1769178036.0,158.160.210.100,1,24,29,15422,5738,1,0,1,1,30.434950828552246,30.434950828552246,53.0,53.0,2,1,-0.0,-0.0,0.3333333333333333,0
benign.pcap,1769178036.0,162.159.200.123,1,1,1,90,90,0,1,1,1,0.06377601623535156,0.06377601623535156,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178036.0,17.248.214.12,1,17,16,5972,6859,1,0,1,1,0.44840502738952637,0.44840502738952637,33.0,33.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178036.0,17.253.38.35,4,4,4,360,360,0,4,4,1,0.048811495304107666,0.06613194942474364,2.0,2.0,0,0,2.0,-0.0,0.0,0
benign.pcap,1769178036.0,17.253.38.43,1,0,1,0,90,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178036.0,17.253.39.131,1,13,16,7006,3047,1,0,1,1,0.28374290466308594,0.28374290466308594,29.0,29.0,2,3,-0.0,-0.0,1.0,0
benign.pcap,1769178036.0,17.253.52.125,3,3,3,270,270,0,3,3,1,0.07151110967000325,0.07362425327301025,2.0,2.0,0,0,1.584962500721156,-0.0,0.0,0
benign.pcap,1769178036.0,172.66.149.233,1,1,2,74,132,1,0,1,1,1.058696985244751,1.058696985244751,3.0,3.0,2,1,-0.0,-0.0,0.3333333333333333,0
benign.pcap,1769178036.0,178.248.239.227,6,143,131,71531,70326,6,0,6,1,7.5818595091501875,22.73240900039673,45.666666666666664,68.25,12,4,2.584962500721156,-0.0,0.3076923076923077,0
benign.pcap,1769178036.0,185.15.175.147,1,17,15,4701,3040,1,0,1,1,19.92238998413086,19.92238998413086,32.0,32.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178036.0,185.211.245.131,1,72,81,43757,17753,1,0,1,1,58.346351861953735,58.346351861953735,153.0,153.0,2,2,-0.0,-0.0,0.6666666666666666,0
benign.pcap,1769178036.0,192.168.1.63,4,71,67,19817,37963,4,0,1,2,21.56696492433548,30.254042160511016,34.5,54.64999999999999,8,3,-0.0,0.8112781244591328,0.3333333333333333,0
benign.pcap,1769178039.0,142.250.74.3,2,31,21,21280,7351,1,1,2,1,18.234684109687805,28.60238980054855,26.0,27.8,2,1,1.0,-0.0,0.3333333333333333,0
benign.pcap,1769178039.0,142.251.142.234,2,24,22,17610,9361,1,1,2,1,0.27495694160461426,0.3669395446777344,23.0,31.099999999999998,2,3,1.0,-0.0,1.0,0
benign.pcap,1769178039.0,17.253.52.125,1,1,1,90,90,0,1,1,1,0.06584811210632324,0.06584811210632324,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178039.0,172.217.19.234,1,7,2,7537,2484,0,1,1,1,0.05641317367553711,0.05641317367553711,9.0,9.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178039.0,178.248.234.141,1,13,13,6456,12758,1,0,1,1,28.930131196975708,28.930131196975708,26.0,26.0,2,1,-0.0,-0.0,0.3333333333333333,0
benign.pcap,1769178039.0,178.248.235.49,5,80,80,36355,52187,5,0,5,1,0.17394018173217773,0.2171163558959961,32.0,35.2,10,0,2.321928094887362,-0.0,0.0,0
benign.pcap,1769178039.0,178.248.239.227,8,189,159,118403,69895,8,0,8,1,0.45945632457733154,0.9585910677909851,43.5,61.49999999999999,16,1,3.0,-0.0,0.058823529411764705,0
benign.pcap,1769178039.0,192.168.1.1,2,4,0,344,0,0,2,2,1,4.0920330286026,4.092077124118805,2.0,2.0,0,0,1.0,-0.0,0.0,0
benign.pcap,1769178039.0,192.168.1.63,10,123,131,110624,84146,8,2,1,3,21.599779391288756,29.166599321365357,25.4,37.65,16,7,-0.0,1.1567796494470395,0.4117647058823529,0
benign.pcap,1769178042.0,17.253.38.43,3,3,3,270,270,0,3,3,1,0.06656138102213542,0.06969811916351318,2.0,2.0,0,0,1.584962500721156,-0.0,0.0,0
benign.pcap,1769178042.0,178.248.239.227,1,23,22,17486,8798,1,0,1,1,0.5204861164093018,0.5204861164093018,45.0,45.0,2,1,-0.0,-0.0,0.3333333333333333,0
benign.pcap,1769178048.0,142.250.185.131,1,0,3,0,222,1,0,1,1,6.0229949951171875,6.0229949951171875,3.0,3.0,3,0,-0.0,-0.0,0.0,0
benign.pcap,1769178048.0,192.168.1.1,1,1,1,142,94,0,1,1,1,0.07035088539123535,0.07035088539123535,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178051.0,17.252.28.102,2,12,36,1590,25639,1,1,2,1,30.895988702774048,31.765927362442017,24.0,26.7,2,2,1.0,-0.0,0.6666666666666666,0
benign.pcap,1769178051.0,17.253.39.136,2,17,16,13239,5097,2,0,2,1,0.2133655548095703,0.21898918151855468,16.5,16.95,4,0,1.0,-0.0,0.0,0
benign.pcap,1769178051.0,172.217.19.238,2,37,25,22068,7529,1,1,2,1,11.784138917922974,15.307952165603638,31.0,34.6,2,0,1.0,-0.0,0.0,0
benign.pcap,1769178051.0,192.168.1.1,1,1,0,59,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178054.0,116.202.233.126,1,3,2,241,161,1,0,1,1,9.001291036605835,9.001291036605835,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178054.0,192.168.1.63,2,31,31,7027,26751,2,0,1,2,2.0392245054244995,3.0586856961250306,31.0,45.4,4,4,-0.0,1.0,0.8,0
benign.pcap,1769178057.0,192.168.1.135,1,1,1,60,78,1,0,1,1,0.03741621971130371,0.03741621971130371,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178060.0,116.202.233.126,1,3,2,241,161,1,0,1,1,8.99202013015747,8.99202013015747,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178060.0,178.248.239.227,1,21,19,12490,8595,1,0,1,1,0.22977280616760254,0.22977280616760254,40.0,40.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178060.0,192.168.1.63,3,39,37,20851,22343,2,1,1,2,2.518561283747355,6.576259493827819,25.333333333333332,39.3,4,2,-0.0,0.9182958340544896,0.4,0
benign.pcap,1769178063.0,142.250.185.131,1,0,3,0,222,1,0,1,1,6.023621082305908,6.023621082305908,3.0,3.0,3,0,-0.0,-0.0,0.0,0
benign.pcap,1769178063.0,17.156.128.11,1,17,16,12594,9593,1,0,1,1,31.11085605621338,31.11085605621338,33.0,33.0,2,2,-0.0,-0.0,0.6666666666666666,0
benign.pcap,1769178063.0,17.32.214.169,1,12,13,10116,3531,1,0,1,1,0.6270389556884766,0.6270389556884766,25.0,25.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178063.0,192.168.1.63,2,33,32,12475,20803,2,0,1,2,1.8937550783157349,3.1336734652519223,32.5,39.25,4,0,-0.0,1.0,0.0,0
benign.pcap,1769178069.0,192.168.1.135,1,4,0,848,0,0,1,1,1,3.0429441928863525,3.0429441928863525,4.0,4.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178069.0,192.168.1.63,1,1,0,54,0,1,0,1,1,0.0,0.0,1.0,1.0,0,1,-0.0,-0.0,1.0,0
benign.pcap,1769178072.0,142.250.74.142,1,1,1,78,60,1,0,1,1,0.040490150451660156,0.040490150451660156,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178072.0,192.168.1.135,2,1,2,60,132,2,0,1,2,0.012143492698669434,0.023072636127471922,1.5,1.95,0,1,-0.0,1.0,1.0,0
benign.pcap,1769178072.0,192.168.1.77,1,2,2,160,156,1,0,1,1,0.36248207092285156,0.36248207092285156,4.0,4.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178075.0,142.250.185.131,1,0,3,0,222,1,0,1,1,6.023575067520142,6.023575067520142,3.0,3.0,3,0,-0.0,-0.0,0.0,0
benign.pcap,1769178078.0,192.168.1.135,1,2,3,161,241,1,0,1,1,8.988373041152954,8.988373041152954,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178081.0,142.250.74.142,1,13,14,4826,10815,0,1,1,1,0.14221501350402832,0.14221501350402832,27.0,27.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178081.0,17.253.39.136,2,2,6,132,444,2,0,2,1,0.05416393280029297,0.06397759914398193,4.0,4.0,0,0,1.0,-0.0,0.0,0
benign.pcap,1769178084.0,17.248.214.67,2,33,40,12090,12279,2,0,2,1,4.998459100723267,7.253001475334167,36.5,37.85,4,2,1.0,-0.0,0.4,0
benign.pcap,1769178084.0,192.168.1.135,3,6,6,425,439,3,0,2,3,3.039076010386149,8.098389720916748,4.0,4.9,0,0,0.9182958340544896,1.584962500721156,0.0,0
benign.pcap,1769178084.0,192.168.1.63,1,15,11,3079,5223,1,0,1,1,1.7963919639587402,1.7963919639587402,26.0,26.0,4,3,-0.0,-0.0,0.6,0
benign.pcap,1769178087.0,17.248.214.67,1,17,19,6162,4848,1,0,1,1,5.9577789306640625,5.9577789306640625,36.0,36.0,2,2,-0.0,-0.0,0.6666666666666666,0
benign.pcap,1769178093.0,162.159.200.1,1,1,1,90,90,0,1,1,1,0.022970914840698242,0.022970914840698242,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178093.0,17.32.214.169,1,5,4,318,312,1,0,1,1,1.6406090259552002,1.6406090259552002,9.0,9.0,0,3,-0.0,-0.0,3.0,0
benign.pcap,1769178093.0,192.168.1.1,1,2,2,244,158,0,1,1,1,0.39503002166748047,0.39503002166748047,4.0,4.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178096.0,192.168.1.135,1,1,1,60,54,1,0,1,1,0.06971001625061035,0.06971001625061035,2.0,2.0,0,1,-0.0,-0.0,1.0,0
benign.pcap,1769178099.0,162.159.61.5,1,10,10,5376,5436,0,1,1,1,0.08331489562988281,0.08331489562988281,20.0,20.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178099.0,192.168.1.1,2,2,2,273,168,0,2,2,1,0.4466480016708374,0.47989956140518186,2.0,2.0,0,0,1.0,-0.0,0.0,0
benign.pcap,1769178099.0,192.168.1.135,1,15,15,7637,6380,0,1,1,1,0.1692659854888916,0.1692659854888916,30.0,30.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178102.0,192.168.1.135,1,1,1,60,78,1,0,1,1,0.03723907470703125,0.03723907470703125,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178108.0,116.202.233.126,1,3,2,241,161,1,0,1,1,8.983552932739258,8.983552932739258,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178108.0,192.168.1.1,1,1,1,153,94,0,1,1,1,0.041784048080444336,0.041784048080444336,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178108.0,192.168.1.130,1,4,0,904,0,0,1,1,1,6.999950885772705,6.999950885772705,4.0,4.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178114.0,116.202.233.126,1,3,2,241,161,1,0,1,1,8.99236011505127,8.99236011505127,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178117.0,142.250.74.142,1,1,1,78,60,1,0,1,1,0.040419816970825195,0.040419816970825195,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178117.0,192.168.1.135,1,1,1,60,78,1,0,1,1,0.02489495277404785,0.02489495277404785,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178132.0,192.168.1.135,1,2,3,161,241,1,0,1,1,8.990539073944092,8.990539073944092,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178138.0,192.168.1.135,1,2,3,161,241,1,0,1,1,8.999472856521606,8.999472856521606,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178138.0,192.168.1.63,1,15,0,3839,0,0,1,1,1,40.21647500991821,40.21647500991821,15.0,15.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178141.0,13.50.180.192,1,19,20,6024,6600,1,0,1,1,3.8195691108703613,3.8195691108703613,39.0,39.0,2,1,-0.0,-0.0,0.3333333333333333,0
benign.pcap,1769178141.0,142.250.74.142,1,17,19,5500,14135,0,1,1,1,0.2216780185699463,0.2216780185699463,36.0,36.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178141.0,192.168.1.1,1,1,1,169,78,0,1,1,1,0.2807621955871582,0.2807621955871582,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178141.0,192.168.1.63,1,29,24,5961,14969,1,0,1,1,59.156095027923584,59.156095027923584,53.0,53.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178144.0,149.154.167.50,1,4,7,966,879,1,0,1,1,0.37413907051086426,0.37413907051086426,11.0,11.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178144.0,17.57.146.135,1,43,33,11832,22207,1,0,1,1,60.743396043777466,60.743396043777466,76.0,76.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178147.0,17.248.214.67,1,46,51,15238,17780,1,0,1,1,54.084429025650024,54.084429025650024,97.0,97.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178147.0,192.168.1.135,1,1,1,60,78,1,0,1,1,0.03708314895629883,0.03708314895629883,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178153.0,162.159.200.1,1,1,1,90,90,0,1,1,1,0.023122787475585938,0.023122787475585938,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178153.0,192.168.1.1,1,1,1,122,79,0,1,1,1,0.0007848739624023438,0.0007848739624023438,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178159.0,192.168.1.135,1,1,1,60,66,1,0,1,1,0.06951689720153809,0.06951689720153809,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178162.0,116.202.233.126,1,3,2,241,161,1,0,1,1,8.999374866485596,8.999374866485596,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178162.0,142.250.74.142,1,1,1,78,60,1,0,1,1,0.04067587852478027,0.04067587852478027,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178162.0,192.168.1.1,2,4,0,344,0,0,2,2,1,4.091516971588135,4.091818451881409,2.0,2.0,0,0,1.0,-0.0,0.0,0
benign.pcap,1769178162.0,192.168.1.135,1,1,1,60,78,1,0,1,1,0.0242459774017334,0.0242459774017334,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178165.0,17.248.214.12,1,6,7,3994,1979,1,0,1,1,0.25044918060302734,0.25044918060302734,13.0,13.0,2,3,-0.0,-0.0,1.0,0
benign.pcap,1769178165.0,17.248.214.67,1,29,26,8772,17015,1,0,1,1,31.12022590637207,31.12022590637207,55.0,55.0,2,3,-0.0,-0.0,1.0,0
benign.pcap,1769178165.0,17.253.39.133,1,14,16,7875,5443,1,0,1,1,0.5789279937744141,0.5789279937744141,30.0,30.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178168.0,104.166.180.162,1,1,2,78,144,1,0,1,1,0.03350400924682617,0.03350400924682617,3.0,3.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178168.0,116.202.233.126,1,3,2,241,161,1,0,1,1,8.992713928222656,8.992713928222656,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178168.0,192.168.1.1,1,1,1,153,94,0,1,1,1,0.0007789134979248047,0.0007789134979248047,2.0,2.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178171.0,192.168.1.1,1,1,0,59,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178174.0,17.248.214.67,1,19,15,6246,4633,1,0,1,1,31.099032163619995,31.099032163619995,34.0,34.0,2,3,-0.0,-0.0,1.0,0
benign.pcap,1769178177.0,192.168.1.63,1,24,23,3435,23276,1,0,1,1,0.26485681533813477,0.26485681533813477,47.0,47.0,2,3,-0.0,-0.0,1.0,0
benign.pcap,1769178183.0,192.168.1.63,1,3,4,222,264,1,0,1,1,0.1275501251220703,0.1275501251220703,7.0,7.0,0,2,-0.0,-0.0,2.0,0
benign.pcap,1769178186.0,192.168.1.135,1,2,3,161,241,1,0,1,1,8.989320039749146,8.989320039749146,5.0,5.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178189.0,192.168.1.135,1,4,0,848,0,0,1,1,1,3.043010950088501,3.043010950088501,4.0,4.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178192.0,192.168.1.135,2,4,5,319,399,2,0,2,2,4.54184353351593,8.546557652950286,4.5,4.95,0,0,1.0,1.0,0.0,0
benign.pcap,1769178198.0,101.43.180.146,1,1,2,102,204,1,0,1,1,0.363631010055542,0.363631010055542,3.0,3.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178198.0,108.177.127.188,1,1,2,92,160,1,0,1,1,0.1629478931427002,0.1629478931427002,3.0,3.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178198.0,17.248.214.67,1,20,21,7050,7429,1,0,1,1,2.2798380851745605,2.2798380851745605,41.0,41.0,2,0,-0.0,-0.0,0.0,0
benign.pcap,1769178198.0,192.168.1.126,1,2,0,644,0,1,0,1,1,1.0131018161773682,1.0131018161773682,2.0,2.0,0,1,-0.0,-0.0,1.0,0
benign.pcap,1769178198.0,192.168.1.135,1,3,4,574,295,1,0,1,1,7.018790006637573,7.018790006637573,7.0,7.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178201.0,142.250.74.142,1,13,14,6075,10881,0,1,1,1,0.306408166885376,0.306408166885376,27.0,27.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178201.0,172.64.41.5,1,10,12,4819,5607,0,1,1,1,0.22164201736450195,0.22164201736450195,22.0,22.0,0,0,-0.0,-0.0,0.0,0
benign.pcap,1769178201.0,185.26.182.111,2,20,16,11821,5606,2,0,2,1,0.24331998825073242,0.25938127040863035,18.0,18.9,4,0,1.0,-0.0,0.0,0
